household,market,distance
82996054004001.0,82979614004356.0,1.157886954869
82996054004001.0,82986424002601.0,1.5529080338439998
82996054004001.0,82984194002975.0,1.285268009869
82996054004001.0,82986694002882.0,1.4460005319230005
82996054004001.0,8298344400296.0,1.349937196694
82996054004001.0,82982174003061.0,1.4119500224940005
82996054004001.0,82985294002975.0,1.285268009869
82996054004001.0,82983864003632.0,0.8999900281740002
82996054004001.0,82999484003574.0,1.4996683451930002
82996054004001.0,82993854003579.0,0.5177424728460001
82996054004001.0,8299912400428.0,4.481767582668001
82996054004001.0,83001164003873.0,1.677837158878
82996054004001.0,82997464003816.0,1.808051044267
82996054004001.0,82996974002636.0,1.7881305113780002
82996054004001.0,82995584003411.0,1.010813410137
82996054004001.0,82993734003496.0,0.5177424728460001
82996054004001.0,8299915400304.0,1.118535529439
82996054004001.0,82994114002782.0,1.7611692236880003
82996054004001.0,83005664003033.0,1.5273703071149998
82996054004001.0,82993194002584.0,1.8010196100310003
82984064003245.0,82983774004048.0,0.5246956143360001
82984064003245.0,8297864004302.0,1.095630551637
82984064003245.0,82975384008744.0,5.311907432619
82984064003245.0,82991354004209.0,1.155891732588
82984064003245.0,82977264003872.0,0.7108409675480001
82984064003245.0,82979614004356.0,0.94963508559
82984064003245.0,82986424002601.0,0.509522977258
82984064003245.0,82984194002975.0,0.241882953283
82984064003245.0,82986694002882.0,0.301559424123
82984064003245.0,8298344400296.0,0.186634372189
82984064003245.0,82982174003061.0,0.248647197989
82984064003245.0,82985294002975.0,0.241882953283
82984064003245.0,82983864003632.0,0.270115566039
82984064003245.0,82999484003574.0,1.3277784854629997
82984064003245.0,82993854003579.0,0.7399528202690001
82984064003245.0,8299912400428.0,4.309877722937999
82984064003245.0,83001164003873.0,1.5059472991479996
82984064003245.0,82997464003816.0,1.6361611845369997
82984064003245.0,82996974002636.0,1.5480066593960002
82984064003245.0,82995584003411.0,0.8389235504069998
82984064003245.0,82993734003496.0,0.7399528202690001
82984064003245.0,8299915400304.0,0.946645669709
82984064003245.0,82994114002782.0,1.320619670172
82984064003245.0,83005664003033.0,1.355480447385
82984064003245.0,82993194002584.0,0.992515276929
8300394003186.0,82983774004048.0,1.992963597415
8300394003186.0,8297864004302.0,2.563824591567
8300394003186.0,82975384008744.0,5.378691766328
8300394003186.0,82991354004209.0,2.034940936691
8300394003186.0,82977264003872.0,2.068787015061
8300394003186.0,82979614004356.0,2.417903068669
8300394003186.0,82986424002601.0,1.490363935839
8300394003186.0,82984194002975.0,1.222723911864
8300394003186.0,82986694002882.0,1.383456433918
8300394003186.0,8298344400296.0,1.287393098689
8300394003186.0,82982174003061.0,1.349405924489
8300394003186.0,82985294002975.0,1.222723911864
8300394003186.0,82983864003632.0,1.628061613552
8300394003186.0,82999484003574.0,0.435100129846
8300394003186.0,82993854003579.0,0.991046977256
8300394003186.0,8299912400428.0,0.92859546353
8300394003186.0,83001164003873.0,0.613268943531
8300394003186.0,82997464003816.0,0.753496222585
8300394003186.0,82996974002636.0,0.918430455341
8300394003186.0,82995584003411.0,0.905707884116
8300394003186.0,82993734003496.0,0.991046977256
8300394003186.0,8299915400304.0,0.4709662853370001
8300394003186.0,82994114002782.0,1.436066052375
8300394003186.0,83005664003033.0,0.6807809026809999
8300394003186.0,82993194002584.0,1.3725004204460003
82984624004045.0,82983774004048.0,0.0
82984624004045.0,8297864004302.0,0.5708609941520001
82984624004045.0,82975384008744.0,5.967054296066
82984624004045.0,82991354004209.0,0.633428082884
82984624004045.0,82977264003872.0,0.424948791819
82984624004045.0,82979614004356.0,0.424939471254
82984624004045.0,82986424002601.0,1.034218591594
82984624004045.0,82984194002975.0,0.7665785676190001
82984624004045.0,82986694002882.0,0.8262550384590001
82984624004045.0,8298344400296.0,0.7113299865250001
82984624004045.0,82982174003061.0,0.773342812325
82984624004045.0,82985294002975.0,0.7665785676190001
82984624004045.0,82983864003632.0,0.254580048297
82984624004045.0,82999484003574.0,1.9829253489100005
82984624004045.0,82993854003579.0,1.007520765208
82984624004045.0,8299912400428.0,4.965024586385001
82984624004045.0,83001164003873.0,2.161094162595
82984624004045.0,82997464003816.0,2.291308047984
82984624004045.0,82996974002636.0,2.271387515095
82984624004045.0,82995584003411.0,1.4940704138539995
82984624004045.0,82993734003496.0,1.007520765208
82984624004045.0,8299915400304.0,1.601792533156
82984624004045.0,82994114002782.0,2.081573587499
82984624004045.0,83005664003033.0,2.010627310832
82984624004045.0,82993194002584.0,1.7534691942560003
829944003196.0,82983774004048.0,1.202347914032
829944003196.0,8297864004302.0,1.7732089081840003
829944003196.0,82975384008744.0,4.759102236985
829944003196.0,82991354004209.0,1.244325253308
829944003196.0,82977264003872.0,1.481073196647
829944003196.0,82979614004356.0,1.6328915303350002
829944003196.0,82986424002601.0,0.82821297848
829944003196.0,82984194002975.0,0.560572954505
829944003196.0,82986694002882.0,0.721305476559
829944003196.0,8298344400296.0,0.62524214133
829944003196.0,82982174003061.0,0.68725496713
829944003196.0,82985294002975.0,0.560572954505
829944003196.0,82983864003632.0,1.091968190963
829944003196.0,82999484003574.0,0.7749732898289999
829944003196.0,82993854003579.0,0.200431293873
829944003196.0,8299912400428.0,3.757072527304
829944003196.0,83001164003873.0,0.953142103514
829944003196.0,82997464003816.0,1.083355988903
829944003196.0,82996974002636.0,1.0634354560140002
829944003196.0,82995584003411.0,0.2861183547729999
829944003196.0,82993734003496.0,0.200431293873
829944003196.0,8299915400304.0,0.393840474075
829944003196.0,82994114002782.0,1.40442894791
829944003196.0,83005664003033.0,0.802675251751
829944003196.0,82993194002584.0,1.076324554667
82991924004111.0,82983774004048.0,0.567938686339
82991924004111.0,8297864004302.0,0.965115922684
82991924004111.0,82975384008744.0,5.937872849793
82991924004111.0,82991354004209.0,0.0655546405
82991924004111.0,82977264003872.0,0.993687804006
82991924004111.0,82979614004356.0,0.8062506204850001
82991924004111.0,82986424002601.0,1.4761761717960002
82991924004111.0,82984194002975.0,1.2085361478210002
82991924004111.0,82986694002882.0,1.369268669875
82991924004111.0,8298344400296.0,1.2732053346460002
82991924004111.0,82982174003061.0,1.3352181604460005
82991924004111.0,82985294002975.0,1.2085361478210002
82991924004111.0,82983864003632.0,0.8212467881990002
82991924004111.0,82999484003574.0,1.9537439026370005
82991924004111.0,82993854003579.0,0.978339318935
82991924004111.0,8299912400428.0,3.668862078773
82991924004111.0,83001164003873.0,2.131912716322
82991924004111.0,82997464003816.0,2.262126601711
82991924004111.0,82996974002636.0,2.242206068822
82991924004111.0,82995584003411.0,1.464888967581
82991924004111.0,82993734003496.0,0.978339318935
82991924004111.0,8299915400304.0,1.572611086883
82991924004111.0,82994114002782.0,2.0523921412260004
82991924004111.0,83005664003033.0,1.981445864559
82991924004111.0,82993194002584.0,1.7242877479830003
83003914004356.0,82983774004048.0,3.04028131106
83003914004356.0,8297864004302.0,3.6295243235050014
83003914004356.0,82975384008744.0,6.4260094799730005
83003914004356.0,82991354004209.0,3.082258650336
83003914004356.0,82977264003872.0,3.319006593675
83003914004356.0,82979614004356.0,3.465220782314
83003914004356.0,82986424002601.0,2.5376816494840004
83003914004356.0,82984194002975.0,2.270041625509
83003914004356.0,82986694002882.0,2.4307741475630005
83003914004356.0,8298344400296.0,2.3347108123340004
83003914004356.0,82982174003061.0,2.3967236381340005
83003914004356.0,82985294002975.0,2.270041625509
83003914004356.0,82983864003632.0,2.675379327197
83003914004356.0,82999484003574.0,0.7257551142900001
83003914004356.0,82993854003579.0,2.0383646909010005
83003914004356.0,8299912400428.0,0.229909755484
83003914004356.0,83001164003873.0,0.535902661692
83003914004356.0,82997464003816.0,0.667164799958
83003914004356.0,82996974002636.0,2.590305559474
83003914004356.0,82995584003411.0,1.9530255977610005
83003914004356.0,82993734003496.0,2.0383646909010005
83003914004356.0,8299915400304.0,1.913150977949
83003914004356.0,82994114002782.0,2.490943365606
83003914004356.0,83005664003033.0,2.3219857556250005
83003914004356.0,82993194002584.0,2.5636692488170003
83001334003889.0,82983774004048.0,2.154667943713
83001334003889.0,8297864004302.0,2.725528937865001
83001334003889.0,82975384008744.0,5.540396112626002
83001334003889.0,82991354004209.0,2.1966452829890004
83001334003889.0,82977264003872.0,2.433393226328
83001334003889.0,82979614004356.0,2.5796074149670005
83001334003889.0,82986424002601.0,1.652068282137
83001334003889.0,82984194002975.0,1.384428258162
83001334003889.0,82986694002882.0,1.545160780216
83001334003889.0,8298344400296.0,1.4490974449870002
83001334003889.0,82982174003061.0,1.5111102707870003
83001334003889.0,82985294002975.0,1.384428258162
83001334003889.0,82983864003632.0,1.78976595985
83001334003889.0,82999484003574.0,0.178168813685
83001334003889.0,82993854003579.0,1.152751323554
83001334003889.0,8299912400428.0,0.307322018777
83001334003889.0,83001164003873.0,0.0
83001334003889.0,82997464003816.0,0.130213885389
83001334003889.0,82996974002636.0,1.0801348016390002
83001334003889.0,82995584003411.0,1.067412230414
83001334003889.0,82993734003496.0,1.152751323554
83001334003889.0,8299915400304.0,0.6326706316350001
83001334003889.0,82994114002782.0,2.568355628899
83001334003889.0,83005664003033.0,0.8424852489790001
83001334003889.0,82993194002584.0,2.64108151211
83000084002583.0,82983774004048.0,2.15119261571
83000084002583.0,8297864004302.0,2.7220536098620003
83000084002583.0,82975384008744.0,5.528401788213
83000084002583.0,82991354004209.0,2.193169954986
83000084002583.0,82977264003872.0,2.429917898325
83000084002583.0,82979614004356.0,2.576132086964
83000084002583.0,82986424002601.0,0.96216192495
83000084002583.0,82984194002975.0,1.3809529301589998
83000084002583.0,82986694002882.0,1.156441024552
83000084002583.0,8298344400296.0,1.445622116984
83000084002583.0,82982174003061.0,1.507634942784
83000084002583.0,82985294002975.0,1.3809529301589998
83000084002583.0,82983864003632.0,1.7862906318469998
83000084002583.0,82999484003574.0,0.811959777233
83000084002583.0,82993854003579.0,1.149275995551
83000084002583.0,8299912400428.0,1.297450609695
83000084002583.0,83001164003873.0,0.990128590918
83000084002583.0,82997464003816.0,1.120342476307
83000084002583.0,82996974002636.0,0.090006210721
83000084002583.0,82995584003411.0,1.055417906001
83000084002583.0,82993734003496.0,1.149275995551
83000084002583.0,8299915400304.0,0.6298471218110001
83000084002583.0,82994114002782.0,0.6416469571010001
83000084002583.0,83005664003033.0,0.576677648083
83000084002583.0,82993194002584.0,0.7143728403119999
82981384002744.0,82983774004048.0,1.558923526495
82981384002744.0,8297864004302.0,1.343977006062
82981384002744.0,82975384008744.0,5.563079260981001
82981384002744.0,82991354004209.0,2.018667851572
82981384002744.0,82977264003872.0,0.840905723897
82981384002744.0,82979614004356.0,1.544274083799
82981384002744.0,82986424002601.0,0.394074730942
82981384002744.0,82984194002975.0,0.369332980464
82981384002744.0,82986694002882.0,0.429009451304
82981384002744.0,8298344400296.0,0.30719960869
82981384002744.0,82982174003061.0,0.24495687562
82981384002744.0,82985294002975.0,0.369332980464
82981384002744.0,82983864003632.0,1.010141708086
82981384002744.0,82999484003574.0,1.5789503138249998
82981384002744.0,82993854003579.0,1.132873043893
82981384002744.0,8299912400428.0,4.5610495513
82981384002744.0,83001164003873.0,1.7571191275099998
82981384002744.0,82997464003816.0,1.887333012899
82981384002744.0,82996974002636.0,1.446242866613
82981384002744.0,82995584003411.0,1.090095378769
82981384002744.0,82993734003496.0,1.132873043893
82981384002744.0,8299915400304.0,1.197817498071
82981384002744.0,82994114002782.0,1.2187900120630002
82981384002744.0,83005664003033.0,1.606652275747
82981384002744.0,82993194002584.0,0.890751484146
83000694002937.0,82983774004048.0,1.77832030603
83000694002937.0,8297864004302.0,2.3491813001820003
83000694002937.0,82975384008744.0,5.164048474943
83000694002937.0,82991354004209.0,1.820297645306
83000694002937.0,82977264003872.0,1.854143723676
83000694002937.0,82979614004356.0,2.203259777284
83000694002937.0,82986424002601.0,1.275720644454
83000694002937.0,82984194002975.0,1.008080620479
83000694002937.0,82986694002882.0,1.1688131425330002
83000694002937.0,8298344400296.0,1.0727498073039998
83000694002937.0,82982174003061.0,1.134762633104
83000694002937.0,82985294002975.0,1.008080620479
83000694002937.0,82983864003632.0,1.4134183221669998
83000694002937.0,82999484003574.0,0.438435649374
83000694002937.0,82993854003579.0,0.776403685871
83000694002937.0,8299912400428.0,0.923926481836
83000694002937.0,83001164003873.0,0.6166044630590001
83000694002937.0,82997464003816.0,0.7468183484480001
83000694002937.0,82996974002636.0,0.440803072884
83000694002937.0,82995584003411.0,0.6910645927310001
83000694002937.0,82993734003496.0,0.776403685871
83000694002937.0,8299915400304.0,0.256322993952
83000694002937.0,82994114002782.0,0.992443819264
83000694002937.0,83005664003033.0,0.22588078592
83000694002937.0,82993194002584.0,1.065169702475
82991334003554.0,82983774004048.0,0.7792073118230001
82991334003554.0,8297864004302.0,1.356130401451
82991334003554.0,82975384008744.0,5.116701247485
82991334003554.0,82991354004209.0,0.8211846510990002
82991334003554.0,82977264003872.0,1.057932594438
82991334003554.0,82979614004356.0,1.204146783077
82991334003554.0,82986424002601.0,0.923558008833
82991334003554.0,82984194002975.0,0.655917984858
82991334003554.0,82986694002882.0,0.8166505069119999
82991334003554.0,8298344400296.0,0.720587171683
82991334003554.0,82982174003061.0,0.782599997483
82991334003554.0,82985294002975.0,0.655917984858
82991334003554.0,82983864003632.0,0.6688275887540002
82991334003554.0,82999484003574.0,1.1325723003289998
82991334003554.0,82993854003579.0,0.102639304522
82991334003554.0,8299912400428.0,4.114671537804
82991334003554.0,83001164003873.0,1.310741114014
82991334003554.0,82997464003816.0,1.440954999403
82991334003554.0,82996974002636.0,1.4210344665140002
82991334003554.0,82995584003411.0,0.643586877363
82991334003554.0,82993734003496.0,0.102639304522
82991334003554.0,8299915400304.0,0.7514394845749999
82991334003554.0,82994114002782.0,1.4997739782630002
82991334003554.0,83005664003033.0,1.160274262251
82991334003554.0,82993194002584.0,1.17166958502
83000314004236.0,82983774004048.0,2.8707924288740005
83000314004236.0,8297864004302.0,3.4600354413190013
83000314004236.0,82975384008744.0,6.256520597787
83000314004236.0,82991354004209.0,2.9127697681500004
83000314004236.0,82977264003872.0,3.1495177114890005
83000314004236.0,82979614004356.0,3.295731900128
83000314004236.0,82986424002601.0,2.3681927672980003
83000314004236.0,82984194002975.0,2.1005527433230005
83000314004236.0,82986694002882.0,2.2612852653770004
83000314004236.0,8298344400296.0,2.165221930148
83000314004236.0,82982174003061.0,2.2272347559480004
83000314004236.0,82985294002975.0,2.1005527433230005
83000314004236.0,82983864003632.0,2.5058904450110004
83000314004236.0,82999484003574.0,0.425069959164
83000314004236.0,82993854003579.0,1.8688758087150004
83000314004236.0,8299912400428.0,0.0604208732979999
83000314004236.0,83001164003873.0,0.246901145479
83000314004236.0,82997464003816.0,0.377115030868
83000314004236.0,82996974002636.0,2.420816677288
83000314004236.0,82995584003411.0,1.7835367155750002
83000314004236.0,82993734003496.0,1.8688758087150004
83000314004236.0,8299915400304.0,0.879571777114
83000314004236.0,82994114002782.0,2.32145448342
83000314004236.0,83005664003033.0,1.0893863944580002
83000314004236.0,82993194002584.0,2.394180366631
8300235400404.0,82983774004048.0,2.994487511102001
8300235400404.0,8297864004302.0,3.565348505254001
8300235400404.0,82975384008744.0,6.3802156800150005
8300235400404.0,82991354004209.0,3.0364648503780005
8300235400404.0,82977264003872.0,3.273212793717001
8300235400404.0,82979614004356.0,3.4194269823560006
8300235400404.0,82986424002601.0,2.4918878495260004
8300235400404.0,82984194002975.0,2.2242478255510005
8300235400404.0,82986694002882.0,2.3849803476050004
8300235400404.0,8298344400296.0,2.2889170123760008
8300235400404.0,82982174003061.0,2.350929838176001
8300235400404.0,82985294002975.0,2.2242478255510005
8300235400404.0,82983864003632.0,2.6295855272390005
8300235400404.0,82999484003574.0,0.301374876936
8300235400404.0,82993854003579.0,1.9925708909430004
8300235400404.0,8299912400428.0,0.184115955526
8300235400404.0,83001164003873.0,0.123206063251
8300235400404.0,82997464003816.0,0.25341994864
8300235400404.0,82996974002636.0,1.20334086489
8300235400404.0,82995584003411.0,1.907231797803
8300235400404.0,82993734003496.0,1.9925708909430004
8300235400404.0,8299915400304.0,0.7558766948860001
8300235400404.0,82994114002782.0,2.445149565648
8300235400404.0,83005664003033.0,0.96569131223
8300235400404.0,82993194002584.0,2.5178754488590003
82977714004159.0,82983774004048.0,0.3941244406219999
82977714004159.0,8297864004302.0,0.178890846787
82977714004159.0,82975384008744.0,6.3726535949450005
82977714004159.0,82991354004209.0,0.853581692297
82977714004159.0,82977264003872.0,0.205595508254
82977714004159.0,82979614004356.0,0.379187924524
82977714004159.0,82986424002601.0,1.567388463628
82977714004159.0,82984194002975.0,1.302497384957
82977714004159.0,82986694002882.0,1.362173855797
82977714004159.0,8298344400296.0,1.116642212002
82977714004159.0,82982174003061.0,1.053909838584
82977714004159.0,82985294002975.0,1.302497384957
82977714004159.0,82983864003632.0,0.799714418936
82977714004159.0,82999484003574.0,2.388524647789
82977714004159.0,82993854003579.0,1.401816082855
82977714004159.0,8299912400428.0,4.106261902689999
82977714004159.0,83001164003873.0,2.566693461474
82977714004159.0,82997464003816.0,2.696907346863
82977714004159.0,82996974002636.0,2.608752821722
82977714004159.0,82995584003411.0,1.899537982081
82977714004159.0,82993734003496.0,1.401816082855
82977714004159.0,8299915400304.0,2.007391832035
82977714004159.0,82994114002782.0,2.60223339719
82977714004159.0,83005664003033.0,2.4162266097110003
82977714004159.0,82993194002584.0,2.273997273295
83006244003717.0,82983774004048.0,2.342863821225
83006244003717.0,8297864004302.0,2.913724815377
83006244003717.0,82975384008744.0,5.728591990138001
83006244003717.0,82991354004209.0,2.384841160501
83006244003717.0,82977264003872.0,2.62158910384
83006244003717.0,82979614004356.0,2.7678032924789995
83006244003717.0,82986424002601.0,1.840264159649
83006244003717.0,82984194002975.0,1.5726241356739998
83006244003717.0,82986694002882.0,1.733356657728
83006244003717.0,8298344400296.0,1.637293322499
83006244003717.0,82982174003061.0,1.6993061482990002
83006244003717.0,82985294002975.0,1.5726241356739998
83006244003717.0,82983864003632.0,1.977961837362
83006244003717.0,82999484003574.0,0.367582578357
83006244003717.0,82993854003579.0,1.340947201066
83006244003717.0,8299912400428.0,0.736327120484
83006244003717.0,83001164003873.0,0.4290051017069999
83006244003717.0,82997464003816.0,0.5592189870959999
83006244003717.0,82996974002636.0,1.268330679151
83006244003717.0,82995584003411.0,1.2556081079259998
83006244003717.0,82993734003496.0,1.340947201066
83006244003717.0,8299915400304.0,0.820866509147
83006244003717.0,82994114002782.0,1.785966276185
83006244003717.0,83005664003033.0,1.0306811264910003
83006244003717.0,82993194002584.0,1.858692159396
82981844002676.0,82983774004048.0,1.6319321335110002
82981844002676.0,8297864004302.0,1.416985613078
82981844002676.0,82975384008744.0,5.630825476998
82981844002676.0,82991354004209.0,2.091676458588
82981844002676.0,82977264003872.0,1.035289213827
82981844002676.0,82979614004356.0,1.6172826908150002
82981844002676.0,82986424002601.0,0.4618209469589999
82981844002676.0,82984194002975.0,0.4370791964809999
82981844002676.0,82986694002882.0,0.4967556673209999
82981844002676.0,8298344400296.0,0.374945824707
82981844002676.0,82982174003061.0,0.312703091637
82981844002676.0,82985294002975.0,0.4370791964809999
82981844002676.0,82983864003632.0,1.0778879241030002
82981844002676.0,82999484003574.0,1.646696529842
82981844002676.0,82993854003579.0,1.20061925991
82981844002676.0,8299912400428.0,4.628795767317
82981844002676.0,83001164003873.0,1.824865343527
82981844002676.0,82997464003816.0,1.955079228916
82981844002676.0,82996974002636.0,1.5139890826300002
82981844002676.0,82995584003411.0,1.157841594786
82981844002676.0,82993734003496.0,1.20061925991
82981844002676.0,8299915400304.0,1.2655637140879998
82981844002676.0,82994114002782.0,1.2866020934059998
82981844002676.0,83005664003033.0,1.6743984917639998
82981844002676.0,82993194002584.0,0.958431834837
82977374002829.0,82983774004048.0,1.4070853089350002
82977374002829.0,8297864004302.0,1.192138788502
82977374002829.0,82975384008744.0,5.7668783856740005
82977374002829.0,82991354004209.0,1.866829634012
82977374002829.0,82977264003872.0,0.810442389251
82977374002829.0,82979614004356.0,1.3924358662389995
82977374002829.0,82986424002601.0,0.637291767762
82977374002829.0,82984194002975.0,0.5784640897079999
82977374002829.0,82986694002882.0,0.638140560548
82977374002829.0,8298344400296.0,0.5109987333830001
82977374002829.0,82982174003061.0,0.448985907583
82977374002829.0,82985294002975.0,0.5784640897079999
82977374002829.0,82983864003632.0,0.979913873049
82977374002829.0,82999484003574.0,1.782749438518
82977374002829.0,82993854003579.0,1.336672168586
82977374002829.0,8299912400428.0,4.764848675993
82977374002829.0,83001164003873.0,1.960918252203
82977374002829.0,82997464003816.0,2.091132137592
82977374002829.0,82996974002636.0,1.6894599034330002
82977374002829.0,82995584003411.0,1.2938945034619995
82977374002829.0,82993734003496.0,1.336672168586
82977374002829.0,8299915400304.0,1.401616622764
82977374002829.0,82994114002782.0,1.462072914209
82977374002829.0,83005664003033.0,1.81045140044
82977374002829.0,82993194002584.0,1.1339685209660002
8300253400279.0,82983774004048.0,2.401129158524
8300253400279.0,8297864004302.0,2.971990152676
8300253400279.0,82975384008744.0,5.778338331027
8300253400279.0,82991354004209.0,2.4431064978
8300253400279.0,82977264003872.0,2.679854441139
8300253400279.0,82979614004356.0,2.826068629778
8300253400279.0,82986424002601.0,1.212098467764
8300253400279.0,82984194002975.0,1.466054038206
8300253400279.0,82986694002882.0,1.406377567366
8300253400279.0,8298344400296.0,1.695558659798
8300253400279.0,82982174003061.0,1.7575714855980002
8300253400279.0,82985294002975.0,1.466054038206
8300253400279.0,82983864003632.0,2.036227174661
8300253400279.0,82999484003574.0,0.661312106509
8300253400279.0,82993854003579.0,1.399212538365
8300253400279.0,8299912400428.0,1.1468029389710002
8300253400279.0,83001164003873.0,0.8394809201940001
8300253400279.0,82997464003816.0,0.969694805583
8300253400279.0,82996974002636.0,0.335046971426
8300253400279.0,82995584003411.0,1.305354448815
8300253400279.0,82993734003496.0,1.399212538365
8300253400279.0,8299915400304.0,0.4791994510870001
8300253400279.0,82994114002782.0,0.891583499915
8300253400279.0,83005664003033.0,0.448757243055
8300253400279.0,82993194002584.0,0.964309383126
82984784002755.0,82983774004048.0,0.9571803936430004
82984784002755.0,8297864004302.0,1.5317416521
82984784002755.0,82975384008744.0,5.372778799892
82984784002755.0,82991354004209.0,1.455659122747
82984784002755.0,82977264003872.0,1.028670369935
82984784002755.0,82979614004356.0,1.740266303248
82984784002755.0,82986424002601.0,0.206310084904
82984784002755.0,82984194002975.0,0.1815683344259999
82984784002755.0,82986694002882.0,0.2412448052659999
82984784002755.0,8298344400296.0,0.245850407118
82984784002755.0,82982174003061.0,0.307453749429
82984784002755.0,82985294002975.0,0.1815683344259999
82984784002755.0,82983864003632.0,0.7026003453460002
82984784002755.0,82999484003574.0,1.3886498527359996
82984784002755.0,82993854003579.0,0.942572582804
82984784002755.0,8299912400428.0,4.370749090211
82984784002755.0,83001164003873.0,1.566818666420999
82984784002755.0,82997464003816.0,1.6970325518099996
82984784002755.0,82996974002636.0,1.2584782205750005
82984784002755.0,82995584003411.0,0.89979491768
82984784002755.0,82993734003496.0,0.942572582804
82984784002755.0,8299915400304.0,1.007517036982
82984784002755.0,82994114002782.0,1.031091231351
82984784002755.0,83005664003033.0,1.416351814658
82984784002755.0,82993194002584.0,0.702986838108
83003814003806.0,82983774004048.0,2.328733844685
83003814003806.0,8297864004302.0,2.8995948388370003
83003814003806.0,82975384008744.0,5.714462013598
83003814003806.0,82991354004209.0,2.370711183961
83003814003806.0,82977264003872.0,2.6074591272999994
83003814003806.0,82979614004356.0,2.753673315939
83003814003806.0,82986424002601.0,1.826134183109
83003814003806.0,82984194002975.0,1.5584941591339998
83003814003806.0,82986694002882.0,1.7192266811879997
83003814003806.0,8298344400296.0,1.6231633459589998
83003814003806.0,82982174003061.0,1.685176171759
83003814003806.0,82985294002975.0,1.5584941591339998
83003814003806.0,82983864003632.0,1.963831860822
83003814003806.0,82999484003574.0,0.36229036155
83003814003806.0,82993854003579.0,1.3268172245259997
83003814003806.0,8299912400428.0,0.5933745082240001
